22568,Odd-Eyes Fusion,48144509,Spell,"","","","","Fusion Summon 1 Dragon-Type Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials. If your opponent controls 2 or more monsters and you control no monsters, you can also use up to 2 ""Odd-Eyes"" monsters in your Extra Deck as Fusion Materials. You can only activate 1 ""Odd-Eyes Fusion"" per turn.","Fusion, Odd-Eyes",Normal,"","",""
22569,Ojama Country,90011152,Spell,"","","","","Once per turn, you can send 1 ""Ojama"" card from your hand to the Graveyard to Special Summon 1 ""Ojama"" monster from your Graveyard. While you control a face-up ""Ojama"" monster, switch the original ATK and DEF of all monsters on the field. (""Ojama"" can include ""Ojamuscle"".)",Ojama,Field,"","",""
22570,Ojama Delta Hurricane!!,08251996,Spell,"","","","","You can only activate this card while ""Ojama Green"", ""Ojama Yellow"" and ""Ojama Black"" are face-up on your side of the field. Destroy all cards on your opponent's side of the field.",Ojama,Normal,"","",""
22571,Ojamagic,24643836,Spell,"","","","","When this card is sent from the hand or the field to the Graveyard, add 1 each of ""Ojama Green"", ""Ojama Yellow"" and ""Ojama Black"" from your Deck to your hand.",Ojama,Normal,"","",""
22572,Ojamuscle,98259197,Spell,"","","","","Select 1 face-up ""Ojama King"". Destroy all ""Ojama"" monsters on the field, except the selected ""Ojama King"". It gains 1000 ATK for each monster destroyed this way.",Ojama,Normal,"","",""
22573,Ojamuscle,98259197,Spell,"","","","","Select 1 face-up ""Ojama King"". Destroy all ""Ojama"" monsters on the field, except the selected ""Ojama King"". It gains 1000 ATK for each monster destroyed this way.",Ojama,Normal,"","",""
22574,Ojamuscle,98259197,Spell,"","","","","Select 1 face-up ""Ojama King"". Destroy all ""Ojama"" monsters on the field, except the selected ""Ojama King"". It gains 1000 ATK for each monster destroyed this way.",Ojama,Normal,"","",""
22575,Ojamuscle,98259197,Spell,"","","","","Select 1 face-up ""Ojama King"". Destroy all ""Ojama"" monsters on the field, except the selected ""Ojama King"". It gains 1000 ATK for each monster destroyed this way.",Ojama,Normal,"","",""
22576,Ojamuscle,98259197,Spell,"","","","","Select 1 face-up ""Ojama King"". Destroy all ""Ojama"" monsters on the field, except the selected ""Ojama King"". It gains 1000 ATK for each monster destroyed this way.",Ojama,Normal,"","",""
22577,Ojamuscle,98259197,Spell,"","","","","Select 1 face-up ""Ojama King"". Destroy all ""Ojama"" monsters on the field, except the selected ""Ojama King"". It gains 1000 ATK for each monster destroyed this way.",Ojama,Normal,"","",""
22578,Ojamuscle,98259197,Spell,"","","","","Select 1 face-up ""Ojama King"". Destroy all ""Ojama"" monsters on the field, except the selected ""Ojama King"". It gains 1000 ATK for each monster destroyed this way.",Ojama,Normal,"","",""
22579,Ojamuscle,98259197,Spell,"","","","","Select 1 face-up ""Ojama King"". Destroy all ""Ojama"" monsters on the field, except the selected ""Ojama King"". It gains 1000 ATK for each monster destroyed this way.",Ojama,Normal,"","",""
22580,Onslaught of the Fire Kings,22993208,Spell,"","","","","If your opponent controls a monster and you control no monsters: Special Summon 1 FIRE Beast, Beast-Warrior, or Winged Beast-Type monster from your Deck. Its effects are negated and it is destroyed during the End Phase. You can only activate 1 ""Onslaught of the Fire Kings"" per turn.",Fire King,Normal,"","",""
22581,Onslaught of the Fire Kings,22993208,Spell,"","","","","If your opponent controls a monster and you control no monsters: Special Summon 1 FIRE Beast, Beast-Warrior, or Winged Beast-Type monster from your Deck. Its effects are negated and it is destroyed during the End Phase. You can only activate 1 ""Onslaught of the Fire Kings"" per turn.",Fire King,Normal,"","",""
22582,Onslaught of the Fire Kings,22993208,Spell,"","","","","If your opponent controls a monster and you control no monsters: Special Summon 1 FIRE Beast, Beast-Warrior, or Winged Beast-Type monster from your Deck. Its effects are negated and it is destroyed during the End Phase. You can only activate 1 ""Onslaught of the Fire Kings"" per turn.",Fire King,Normal,"","",""
22583,Oracle of Zefra,32354768,Spell,"","","","","When this card is activated: Add 1 ""Zefra"" monster from your Deck to your hand. When you Ritual Summon using a ""Zefra"" monster, or Special Summon using a ""Zefra"" monster as Material, you can activate these effects depending on the monster Summoned, once per turn per effect.
● Ritual: Shuffle 1 monster on the field into the Deck.
● Fusion: Special Summon 1 monster from your hand.
● Synchro: Choose 1 monster from your Deck and place it on top of your Deck.
● Xyz: Draw 1 card, then discard 1 card. You can only activate 1 ""Oracle of Zefra"" per turn.",Zefra,Field,"","",""
22584,Oracle of the Herald,79306385,Spell,"","","","","This card is used to Ritual Summon ""Herald of Ultimateness"". You must also Tribute monsters from your hand or field whose total Levels equal 12 or more. Your opponent cannot activate cards or effects in response to this card's activation.",Herald,Ritual,"","",""
22585,Oracle of the Herald,79306385,Spell,"","","","","This card is used to Ritual Summon ""Herald of Ultimateness"". You must also Tribute monsters from your hand or field whose total Levels equal 12 or more. Your opponent cannot activate cards or effects in response to this card's activation.",Herald,Ritual,"","",""
22586,Oracle of the Herald,79306385,Spell,"","","","","This card is used to Ritual Summon ""Herald of Ultimateness"". You must also Tribute monsters from your hand or field whose total Levels equal 12 or more. Your opponent cannot activate cards or effects in response to this card's activation.",Herald,Ritual,"","",""
22587,Oracle of the Herald,79306385,Spell,"","","","","This card is used to Ritual Summon ""Herald of Ultimateness"". You must also Tribute monsters from your hand or field whose total Levels equal 12 or more. Your opponent cannot activate cards or effects in response to this card's activation.",Herald,Ritual,"","",""
22588,Oracle of the Herald,79306385,Spell,"","","","","This card is used to Ritual Summon ""Herald of Ultimateness"". You must also Tribute monsters from your hand or field whose total Levels equal 12 or more. Your opponent cannot activate cards or effects in response to this card's activation.",Herald,Ritual,"","",""
22589,Oracle of the Herald,79306385,Spell,"","","","","This card is used to Ritual Summon ""Herald of Ultimateness"". You must also Tribute monsters from your hand or field whose total Levels equal 12 or more. Your opponent cannot activate cards or effects in response to this card's activation.",Herald,Ritual,"","",""
22590,Oracle of the Herald,79306385,Spell,"","","","","This card is used to Ritual Summon ""Herald of Ultimateness"". You must also Tribute monsters from your hand or field whose total Levels equal 12 or more. Your opponent cannot activate cards or effects in response to this card's activation.",Herald,Ritual,"","",""
22591,Over the Rainbow,40854824,Spell,"","","","","If a monster under your control with ""Rainbow Dragon"" or ""Rainbow Dark Dragon"" as its original name activated its effect this turn: Special Summon any number of ""Crystal Beast"" monsters with different names from your Deck.",Signature move,Quick-Play,"","",""
22592,Overlay Capture,74852810,Spell,"","","","","Target 1 face-up Xyz Monster your opponent controls that has Xyz Material and 1 face-up Xyz Monster you control; detach all Xyz Materials from the opponent's monster, and if you do, attach this card to your monster as an Xyz Material.",Overlay,Normal,"","",""
22593,Overlay Regen,27068117,Spell,"","","","",Target 1 face-up Xyz Monster on the field; attach this card to it as an Xyz Material.,Overlay,Normal,"","",""
22594,Overload Fusion,03659803,Spell,"","","","","Banish, from your side of the field or your Graveyard, the Fusion Material Monsters that are listed on a DARK Machine-Type Fusion Monster Card, then Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.)",Fusion,Normal,"","",""
22595,Overload Fusion,03659803,Spell,"","","","","Banish, from your side of the field or your Graveyard, the Fusion Material Monsters that are listed on a DARK Machine-Type Fusion Monster Card, then Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.)",Fusion,Normal,"","",""
22596,Overload Fusion,03659803,Spell,"","","","","Banish, from your side of the field or your Graveyard, the Fusion Material Monsters that are listed on a DARK Machine-Type Fusion Monster Card, then Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.)",Fusion,Normal,"","",""
22597,PSY-Frame Circuit,00575512,Spell,"","","","","If a ""PSY-Frame"" monster(s) is Special Summoned to your side of the field (except during the Damage Step), you can: Immediately after this effect resolves, Synchro Summon 1 Synchro Monster, using only ""PSY-Frame"" monsters you control. At the start of the Damage Step, if a ""PSY-Frame"" monster you control battles an opponent's monster: You can discard 1 ""PSY-Frame"" monster; your battling monster gains ATK equal to the discarded monster's ATK until the end of this turn.",PSY-Frame,Field,"","",""
22598,"Pacifis, the Phantasm City",02819435,Spell,"","","","","(This card's name is always treated as ""Umi"".)
You cannot Normal or Special Summon Effect Monsters the turn you activate either of this card's effects (even if this card leaves the field). Once per turn, if you Normal or Special Summon exactly 1 Normal Monster (and no other cards): Add 1 ""Phantasm Spiral"" card from your Deck to your hand. If your opponent activates a card or effect (except during the Damage Step), and you control no Tokens: You can Special Summon 1 ""Phantasm Spiral Token"" (Wyrm-Type/WATER/Level 8/ATK 2000/DEF 2000).","Phantasm Spiral, Umi",Field,"","",""
22599,"Pacifis, the Phantasm City",02819435,Spell,"","","","","(This card's name is always treated as ""Umi"".)
You cannot Normal or Special Summon Effect Monsters the turn you activate either of this card's effects (even if this card leaves the field). Once per turn, if you Normal or Special Summon exactly 1 Normal Monster (and no other cards): Add 1 ""Phantasm Spiral"" card from your Deck to your hand. If your opponent activates a card or effect (except during the Damage Step), and you control no Tokens: You can Special Summon 1 ""Phantasm Spiral Token"" (Wyrm-Type/WATER/Level 8/ATK 2000/DEF 2000).","Phantasm Spiral, Umi",Field,"","",""
22600,"Pacifis, the Phantasm City",02819435,Spell,"","","","","(This card's name is always treated as ""Umi"".)
You cannot Normal or Special Summon Effect Monsters the turn you activate either of this card's effects (even if this card leaves the field). Once per turn, if you Normal or Special Summon exactly 1 Normal Monster (and no other cards): Add 1 ""Phantasm Spiral"" card from your Deck to your hand. If your opponent activates a card or effect (except during the Damage Step), and you control no Tokens: You can Special Summon 1 ""Phantasm Spiral Token"" (Wyrm-Type/WATER/Level 8/ATK 2000/DEF 2000).","Phantasm Spiral, Umi",Field,"","",""
